plate	round	well	tile	z	channel
1	1	A1	217	0	561_nm
1	1	A1	217	0	638_nm
1	1	A1	218	0	405_nm
1	1	A1	218	0	488_nm
1	1	A1	218	0	561_nm
1	1	A1	218	0	638_nm
1	1	A1	219	0	405_nm
1	1	A1	219	0	488_nm
1	1	A1	219	0	561_nm
1	1	A1	219	0	638_nm
1	1	A1	220	0	405_nm
1	1	A1	220	0	488_nm
1	1	A1	220	0	561_nm
1	1	A1	220	0	638_nm
1	1	A1	221	0	405_nm
1	1	A1	221	0	488_nm
1	1	A1	221	0	561_nm
1	1	A1	221	0	638_nm
1	1	A1	222	0	405_nm
1	1	A1	222	0	488_nm
1	1	A1	222	0	561_nm
1	1	A1	222	0	638_nm
1	1	A1	223	0	405_nm
1	1	A1	223	0	488_nm
1	1	A1	223	0	561_nm
1	1	A1	223	0	638_nm
1	1	A1	224	0	405_nm
1	1	A1	224	0	488_nm
1	1	A1	224	0	561_nm
1	1	A1	224	0	638_nm
1	1	A1	225	0	405_nm
1	1	A1	225	0	488_nm
1	1	A1	225	0	561_nm
1	1	A1	225	0	638_nm
1	1	A1	226	0	405_nm
1	1	A1	226	0	488_nm
1	1	A1	226	0	561_nm
1	1	A1	226	0	638_nm
1	1	A1	227	0	405_nm
1	1	A1	227	0	488_nm
1	1	A1	227	0	561_nm
1	1	A1	227	0	638_nm
1	1	A1	228	0	405_nm
1	1	A1	228	0	488_nm
1	1	A1	228	0	561_nm
1	1	A1	228	0	638_nm
1	1	A1	229	0	405_nm
1	1	A1	229	0	488_nm
1	1	A1	229	0	561_nm
1	1	A1	229	0	638_nm
1	1	A1	230	0	405_nm
1	1	A1	230	0	488_nm
1	1	A1	230	0	561_nm
1	1	A1	230	0	638_nm
1	1	A1	231	0	405_nm
1	1	A1	231	0	488_nm
1	1	A1	231	0	561_nm
1	1	A1	231	0	638_nm
1	1	A1	232	0	405_nm
1	1	A1	232	0	488_nm
1	1	A1	232	0	561_nm
1	1	A1	232	0	638_nm
1	1	A1	233	0	405_nm
1	1	A1	233	0	488_nm
1	1	A1	233	0	561_nm
1	1	A1	233	0	638_nm
1	1	A1	234	0	405_nm
1	1	A1	234	0	488_nm
1	1	A1	234	0	561_nm
1	1	A1	234	0	638_nm
1	1	A1	235	0	405_nm
1	1	A1	235	0	488_nm
1	1	A1	235	0	561_nm
1	1	A1	235	0	638_nm
1	1	A1	236	0	405_nm
1	1	A1	236	0	488_nm
1	1	A1	236	0	561_nm
1	1	A1	236	0	638_nm
1	1	A1	237	0	405_nm
1	1	A1	237	0	488_nm
1	1	A1	237	0	561_nm
1	1	A1	237	0	638_nm
1	1	A1	238	0	405_nm
1	1	A1	238	0	488_nm
1	1	A1	238	0	561_nm
1	1	A1	238	0	638_nm
1	1	A1	239	0	405_nm
1	1	A1	239	0	488_nm
1	1	A1	239	0	561_nm
1	1	A1	239	0	638_nm
1	1	A1	240	0	405_nm
1	1	A1	240	0	488_nm
1	1	A1	240	0	561_nm
1	1	A1	240	0	638_nm
1	1	A1	241	0	405_nm
1	1	A1	241	0	488_nm
1	1	A1	241	0	561_nm
1	1	A1	241	0	638_nm
1	1	A1	242	0	405_nm
1	1	A1	242	0	488_nm
1	1	A1	242	0	561_nm
1	1	A1	242	0	638_nm
1	1	A1	243	0	405_nm
1	1	A1	243	0	488_nm
1	1	A1	243	0	561_nm
1	1	A1	243	0	638_nm
1	1	A1	244	0	405_nm
1	1	A1	244	0	488_nm
1	1	A1	244	0	561_nm
1	1	A1	244	0	638_nm
1	1	A1	245	0	405_nm
1	1	A1	245	0	488_nm
1	1	A1	245	0	561_nm
1	1	A1	245	0	638_nm
1	1	A1	246	0	405_nm
1	1	A1	246	0	488_nm
1	1	A1	246	0	561_nm
1	1	A1	246	0	638_nm
1	1	A1	247	0	405_nm
1	1	A1	247	0	488_nm
1	1	A1	247	0	561_nm
1	1	A1	247	0	638_nm
1	1	A1	248	0	405_nm
1	1	A1	248	0	488_nm
1	1	A1	248	0	561_nm
1	1	A1	248	0	638_nm
1	1	A1	249	0	405_nm
1	1	A1	249	0	488_nm
1	1	A1	249	0	561_nm
1	1	A1	249	0	638_nm
1	1	A1	250	0	405_nm
1	1	A1	250	0	488_nm
1	1	A1	250	0	561_nm
1	1	A1	250	0	638_nm
1	1	A1	251	0	405_nm
1	1	A1	251	0	488_nm
1	1	A1	251	0	561_nm
1	1	A1	251	0	638_nm
1	1	A1	252	0	405_nm
1	1	A1	252	0	488_nm
1	1	A1	252	0	561_nm
1	1	A1	252	0	638_nm
1	1	A1	253	0	405_nm
1	1	A1	253	0	488_nm
1	1	A1	253	0	561_nm
1	1	A1	253	0	638_nm
1	1	A1	254	0	405_nm
1	1	A1	254	0	488_nm
1	1	A1	254	0	561_nm
1	1	A1	254	0	638_nm
1	1	A1	255	0	405_nm
1	1	A1	255	0	488_nm
1	1	A1	255	0	561_nm
1	1	A1	255	0	638_nm
1	1	A1	256	0	405_nm
1	1	A1	256	0	488_nm
1	1	A1	256	0	561_nm
1	1	A1	256	0	638_nm
1	1	A1	257	0	405_nm
1	1	A1	257	0	488_nm
1	1	A1	257	0	561_nm
1	1	A1	257	0	638_nm
1	1	A1	258	0	405_nm
1	1	A1	258	0	488_nm
1	1	A1	258	0	561_nm
1	1	A1	258	0	638_nm
1	1	A1	259	0	405_nm
1	1	A1	259	0	488_nm
1	1	A1	259	0	561_nm
1	1	A1	259	0	638_nm
1	1	A1	260	0	405_nm
1	1	A1	260	0	488_nm
1	1	A1	260	0	561_nm
1	1	A1	260	0	638_nm
1	1	A1	261	0	405_nm
1	1	A1	261	0	488_nm
1	1	A1	261	0	561_nm
1	1	A1	261	0	638_nm
1	1	A1	262	0	405_nm
1	1	A1	262	0	488_nm
1	1	A1	262	0	561_nm
1	1	A1	262	0	638_nm
1	1	A1	263	0	405_nm
1	1	A1	263	0	488_nm
1	1	A1	263	0	561_nm
1	1	A1	263	0	638_nm
1	1	A1	264	0	405_nm
1	1	A1	264	0	488_nm
1	1	A1	264	0	561_nm
1	1	A1	264	0	638_nm
1	1	A1	265	0	405_nm
1	1	A1	265	0	488_nm
1	1	A1	265	0	561_nm
1	1	A1	265	0	638_nm
1	1	A1	266	0	405_nm
1	1	A1	266	0	488_nm
1	1	A1	266	0	561_nm
1	1	A1	266	0	638_nm
1	1	A1	267	0	405_nm
1	1	A1	267	0	488_nm
1	1	A1	267	0	561_nm
1	1	A1	267	0	638_nm
1	1	A1	268	0	405_nm
1	1	A1	268	0	488_nm
1	1	A1	268	0	561_nm
1	1	A1	268	0	638_nm
1	1	A1	269	0	405_nm
1	1	A1	269	0	488_nm
1	1	A1	269	0	561_nm
1	1	A1	269	0	638_nm
1	1	A1	270	0	405_nm
1	1	A1	270	0	488_nm
1	1	A1	270	0	561_nm
1	1	A1	270	0	638_nm
1	1	A1	271	0	405_nm
1	1	A1	271	0	488_nm
1	1	A1	271	0	561_nm
1	1	A1	271	0	638_nm
1	1	A1	272	0	405_nm
1	1	A1	272	0	488_nm
1	1	A1	272	0	561_nm
1	1	A1	272	0	638_nm
1	1	A1	273	0	405_nm
1	1	A1	273	0	488_nm
1	1	A1	273	0	561_nm
1	1	A1	273	0	638_nm
1	1	A1	274	0	405_nm
1	1	A1	274	0	488_nm
1	1	A1	274	0	561_nm
1	1	A1	274	0	638_nm
1	1	A1	275	0	405_nm
1	1	A1	275	0	488_nm
1	1	A1	275	0	561_nm
1	1	A1	275	0	638_nm
1	1	A1	276	0	405_nm
1	1	A1	276	0	488_nm
1	1	A1	276	0	561_nm
1	1	A1	276	0	638_nm
1	1	A1	277	0	405_nm
1	1	A1	277	0	488_nm
1	1	A1	277	0	561_nm
1	1	A1	277	0	638_nm
1	1	A1	278	0	405_nm
1	1	A1	278	0	488_nm
1	1	A1	278	0	561_nm
1	1	A1	278	0	638_nm
1	1	A1	279	0	405_nm
1	1	A1	279	0	488_nm
1	1	A1	279	0	561_nm
1	1	A1	279	0	638_nm
1	1	A1	280	0	405_nm
1	1	A1	280	0	488_nm
1	1	A1	280	0	561_nm
1	1	A1	280	0	638_nm
1	1	A1	281	0	405_nm
1	1	A1	281	0	488_nm
1	1	A1	281	0	561_nm
1	1	A1	281	0	638_nm
1	1	A1	282	0	405_nm
1	1	A1	282	0	488_nm
1	1	A1	282	0	561_nm
1	1	A1	282	0	638_nm
1	1	A1	283	0	405_nm
1	1	A1	283	0	488_nm
1	1	A1	283	0	561_nm
1	1	A1	283	0	638_nm
1	1	A1	284	0	405_nm
1	1	A1	284	0	488_nm
1	1	A1	284	0	561_nm
1	1	A1	284	0	638_nm
1	1	A1	285	0	405_nm
1	1	A1	285	0	488_nm
1	1	A1	285	0	561_nm
1	1	A1	285	0	638_nm
1	1	A1	286	0	405_nm
1	1	A1	286	0	488_nm
1	1	A1	286	0	561_nm
1	1	A1	286	0	638_nm
1	1	A1	287	0	405_nm
1	1	A1	287	0	488_nm
1	1	A1	287	0	561_nm
1	1	A1	287	0	638_nm
1	1	A1	288	0	405_nm
1	1	A1	288	0	488_nm
1	1	A1	288	0	561_nm
1	1	A1	288	0	638_nm
1	1	A1	289	0	405_nm
1	1	A1	289	0	488_nm
1	1	A1	289	0	561_nm
1	1	A1	289	0	638_nm
1	1	A1	290	0	405_nm
1	1	A1	290	0	488_nm
1	1	A1	290	0	561_nm
1	1	A1	290	0	638_nm
1	1	A1	291	0	405_nm
1	1	A1	291	0	488_nm
1	1	A1	291	0	561_nm
1	1	A1	291	0	638_nm
1	1	A1	292	0	405_nm
1	1	A1	292	0	488_nm
1	1	A1	292	0	561_nm
1	1	A1	292	0	638_nm
1	1	A1	293	0	405_nm
1	1	A1	293	0	488_nm
1	1	A1	293	0	561_nm
1	1	A1	293	0	638_nm
1	1	A1	294	0	405_nm
1	1	A1	294	0	488_nm
1	1	A1	294	0	561_nm
1	1	A1	294	0	638_nm
1	1	A1	295	0	405_nm
1	1	A1	295	0	488_nm
1	1	A1	295	0	561_nm
1	1	A1	295	0	638_nm
1	1	A1	296	0	405_nm
1	1	A1	296	0	488_nm
1	1	A1	296	0	561_nm
1	1	A1	296	0	638_nm
1	1	A1	297	0	405_nm
1	1	A1	297	0	488_nm
1	1	A1	297	0	561_nm
1	1	A1	297	0	638_nm
1	1	A1	298	0	405_nm
1	1	A1	298	0	488_nm
1	1	A1	298	0	561_nm
1	1	A1	298	0	638_nm
1	1	A1	299	0	405_nm
1	1	A1	299	0	488_nm
1	1	A1	299	0	561_nm
1	1	A1	299	0	638_nm
1	1	A1	300	0	405_nm
1	1	A1	300	0	488_nm
1	1	A1	300	0	561_nm
1	1	A1	300	0	638_nm
1	1	A1	301	0	405_nm
1	1	A1	301	0	488_nm
1	1	A1	301	0	561_nm
1	1	A1	301	0	638_nm
1	1	A1	302	0	405_nm
1	1	A1	302	0	488_nm
1	1	A1	302	0	561_nm
1	1	A1	302	0	638_nm
1	1	A1	303	0	405_nm
1	1	A1	303	0	488_nm
1	1	A1	303	0	561_nm
1	1	A1	303	0	638_nm
1	1	A1	304	0	405_nm
1	1	A1	304	0	488_nm
1	1	A1	304	0	561_nm
1	1	A1	304	0	638_nm
1	1	A1	305	0	405_nm
1	1	A1	305	0	488_nm
1	1	A1	305	0	561_nm
1	1	A1	305	0	638_nm
1	1	A1	306	0	405_nm
1	1	A1	306	0	488_nm
1	1	A1	306	0	561_nm
1	1	A1	306	0	638_nm
1	1	A1	307	0	405_nm
1	1	A1	307	0	488_nm
1	1	A1	307	0	561_nm
1	1	A1	307	0	638_nm
1	1	A1	308	0	405_nm
1	1	A1	308	0	488_nm
1	1	A1	308	0	561_nm
1	1	A1	308	0	638_nm
1	1	A1	309	0	405_nm
1	1	A1	309	0	488_nm
1	1	A1	309	0	561_nm
1	1	A1	309	0	638_nm
1	1	A1	310	0	405_nm
1	1	A1	310	0	488_nm
1	1	A1	310	0	561_nm
1	1	A1	310	0	638_nm
1	1	A1	311	0	405_nm
1	1	A1	311	0	488_nm
1	1	A1	311	0	561_nm
1	1	A1	311	0	638_nm
1	1	A1	312	0	405_nm
1	1	A1	312	0	488_nm
1	1	A1	312	0	561_nm
1	1	A1	312	0	638_nm
1	1	A1	313	0	405_nm
1	1	A1	313	0	488_nm
1	1	A1	313	0	561_nm
1	1	A1	313	0	638_nm
1	1	A1	314	0	405_nm
1	1	A1	314	0	488_nm
1	1	A1	314	0	561_nm
1	1	A1	314	0	638_nm
1	1	A1	315	0	405_nm
1	1	A1	315	0	488_nm
1	1	A1	315	0	561_nm
1	1	A1	315	0	638_nm
1	1	A1	316	0	405_nm
1	1	A1	316	0	488_nm
1	1	A1	316	0	561_nm
1	1	A1	316	0	638_nm
1	1	A1	317	0	405_nm
1	1	A1	317	0	488_nm
1	1	A1	317	0	561_nm
1	1	A1	317	0	638_nm
1	1	A1	318	0	405_nm
1	1	A1	318	0	488_nm
1	1	A1	318	0	561_nm
1	1	A1	318	0	638_nm
1	1	A1	319	0	405_nm
1	1	A1	319	0	488_nm
1	1	A1	319	0	561_nm
1	1	A1	319	0	638_nm
1	1	A1	320	0	405_nm
1	1	A1	320	0	488_nm
1	1	A1	320	0	561_nm
1	1	A1	320	0	638_nm
1	1	A1	321	0	405_nm
1	1	A1	321	0	488_nm
1	1	A1	321	0	561_nm
1	1	A1	321	0	638_nm
1	1	A1	322	0	405_nm
1	1	A1	322	0	488_nm
1	1	A1	322	0	561_nm
1	1	A1	322	0	638_nm
1	1	A1	323	0	405_nm
1	1	A1	323	0	488_nm
1	1	A1	323	0	561_nm
1	1	A1	323	0	638_nm
1	1	A1	324	0	405_nm
1	1	A1	324	0	488_nm
1	1	A1	324	0	561_nm
1	1	A1	324	0	638_nm
1	1	A1	325	0	405_nm
1	1	A1	325	0	488_nm
1	1	A1	325	0	561_nm
1	1	A1	325	0	638_nm
1	1	A1	326	0	405_nm
1	1	A1	326	0	488_nm
1	1	A1	326	0	561_nm
1	1	A1	326	0	638_nm
1	1	A1	327	0	405_nm
1	1	A1	327	0	488_nm
1	1	A1	327	0	561_nm
1	1	A1	327	0	638_nm
1	1	A1	328	0	405_nm
1	1	A1	328	0	488_nm
1	1	A1	328	0	561_nm
1	1	A1	328	0	638_nm
1	1	A1	329	0	405_nm
1	1	A1	329	0	488_nm
1	1	A1	329	0	561_nm
1	1	A1	329	0	638_nm
1	1	A1	330	0	405_nm
1	1	A1	330	0	488_nm
1	1	A1	330	0	561_nm
1	1	A1	330	0	638_nm
1	1	A1	331	0	405_nm
1	1	A1	331	0	488_nm
1	1	A1	331	0	561_nm
1	1	A1	331	0	638_nm
1	1	A1	332	0	405_nm
1	1	A1	332	0	488_nm
1	1	A1	332	0	561_nm
1	1	A1	332	0	638_nm
1	1	A1	333	0	405_nm
1	1	A1	333	0	488_nm
1	1	A1	333	0	561_nm
1	1	A1	333	0	638_nm
1	1	A1	334	0	405_nm
1	1	A1	334	0	488_nm
1	1	A1	334	0	561_nm
1	1	A1	334	0	638_nm
1	1	A1	335	0	405_nm
1	1	A1	335	0	488_nm
1	1	A1	335	0	561_nm
1	1	A1	335	0	638_nm
1	1	A1	336	0	405_nm
1	1	A1	336	0	488_nm
1	1	A1	336	0	561_nm
1	1	A1	336	0	638_nm
1	1	A1	337	0	405_nm
1	1	A1	337	0	488_nm
1	1	A1	337	0	561_nm
1	1	A1	337	0	638_nm
1	1	A1	338	0	405_nm
1	1	A1	338	0	488_nm
1	1	A1	338	0	561_nm
1	1	A1	338	0	638_nm
1	1	A1	339	0	405_nm
1	1	A1	339	0	488_nm
1	1	A1	339	0	561_nm
1	1	A1	339	0	638_nm
1	1	A1	340	0	405_nm
1	1	A1	340	0	488_nm
1	1	A1	340	0	561_nm
1	1	A1	340	0	638_nm
1	1	A1	341	0	405_nm
1	1	A1	341	0	488_nm
1	1	A1	341	0	561_nm
1	1	A1	341	0	638_nm
1	1	A1	342	0	405_nm
1	1	A1	342	0	488_nm
1	1	A1	342	0	561_nm
1	1	A1	342	0	638_nm
1	1	A1	343	0	405_nm
1	1	A1	343	0	488_nm
1	1	A1	343	0	561_nm
1	1	A1	343	0	638_nm
1	1	A1	344	0	405_nm
1	1	A1	344	0	488_nm
1	1	A1	344	0	561_nm
1	1	A1	344	0	638_nm
1	1	A1	345	0	405_nm
1	1	A1	345	0	488_nm
1	1	A1	345	0	561_nm
1	1	A1	345	0	638_nm
1	1	A1	346	0	405_nm
1	1	A1	346	0	488_nm
1	1	A1	346	0	561_nm
1	1	A1	346	0	638_nm
1	1	A1	347	0	405_nm
1	1	A1	347	0	488_nm
1	1	A1	347	0	561_nm
1	1	A1	347	0	638_nm
1	1	A1	348	0	405_nm
1	1	A1	348	0	488_nm
1	1	A1	348	0	561_nm
1	1	A1	348	0	638_nm
1	1	A1	349	0	405_nm
1	1	A1	349	0	488_nm
1	1	A1	349	0	561_nm
1	1	A1	349	0	638_nm
1	1	A1	350	0	405_nm
1	1	A1	350	0	488_nm
1	1	A1	350	0	561_nm
1	1	A1	350	0	638_nm
1	1	A1	351	0	405_nm
1	1	A1	351	0	488_nm
1	1	A1	351	0	561_nm
1	1	A1	351	0	638_nm
1	1	A1	352	0	405_nm
1	1	A1	352	0	488_nm
1	1	A1	352	0	561_nm
1	1	A1	352	0	638_nm
1	1	A1	353	0	405_nm
1	1	A1	353	0	488_nm
1	1	A1	353	0	561_nm
1	1	A1	353	0	638_nm
1	1	A1	354	0	405_nm
1	1	A1	354	0	488_nm
1	1	A1	354	0	561_nm
1	1	A1	354	0	638_nm
1	1	A1	355	0	405_nm
1	1	A1	355	0	488_nm
1	1	A1	355	0	561_nm
1	1	A1	355	0	638_nm
1	1	A1	356	0	405_nm
1	1	A1	356	0	488_nm
1	1	A1	356	0	561_nm
1	1	A1	356	0	638_nm
1	1	A1	357	0	405_nm
1	1	A1	357	0	488_nm
1	1	A1	357	0	561_nm
1	1	A1	357	0	638_nm
1	1	A1	358	0	405_nm
1	1	A1	358	0	488_nm
1	1	A1	358	0	561_nm
1	1	A1	358	0	638_nm
1	1	A1	359	0	405_nm
1	1	A1	359	0	488_nm
1	1	A1	359	0	561_nm
1	1	A1	359	0	638_nm
1	1	A1	360	0	405_nm
1	1	A1	360	0	488_nm
1	1	A1	360	0	561_nm
1	1	A1	360	0	638_nm
1	1	A1	361	0	405_nm
1	1	A1	361	0	488_nm
1	1	A1	361	0	561_nm
1	1	A1	361	0	638_nm
1	1	A1	362	0	405_nm
1	1	A1	362	0	488_nm
1	1	A1	362	0	561_nm
1	1	A1	362	0	638_nm
1	1	A1	363	0	405_nm
1	1	A1	363	0	488_nm
1	1	A1	363	0	561_nm
1	1	A1	363	0	638_nm
1	1	A1	364	0	405_nm
1	1	A1	364	0	488_nm
1	1	A1	364	0	561_nm
1	1	A1	364	0	638_nm
1	1	A1	365	0	405_nm
1	1	A1	365	0	488_nm
1	1	A1	365	0	561_nm
1	1	A1	365	0	638_nm
1	1	A1	366	0	405_nm
1	1	A1	366	0	488_nm
1	1	A1	366	0	561_nm
1	1	A1	366	0	638_nm
1	1	A1	367	0	405_nm
1	1	A1	367	0	488_nm
1	1	A1	367	0	561_nm
1	1	A1	367	0	638_nm
1	1	A1	368	0	405_nm
1	1	A1	368	0	488_nm
1	1	A1	368	0	561_nm
1	1	A1	368	0	638_nm
1	1	A1	369	0	405_nm
1	1	A1	369	0	488_nm
1	1	A1	369	0	561_nm
1	1	A1	369	0	638_nm
1	1	A1	370	0	405_nm
1	1	A1	370	0	488_nm
1	1	A1	370	0	561_nm
1	1	A1	370	0	638_nm
1	1	A1	371	0	405_nm
1	1	A1	371	0	488_nm
1	1	A1	371	0	561_nm
1	1	A1	371	0	638_nm
1	1	A1	372	0	405_nm
1	1	A1	372	0	488_nm
1	1	A1	372	0	561_nm
1	1	A1	372	0	638_nm
1	1	A1	373	0	405_nm
1	1	A1	373	0	488_nm
1	1	A1	373	0	561_nm
1	1	A1	373	0	638_nm
1	1	A1	374	0	405_nm
1	1	A1	374	0	488_nm
1	1	A1	374	0	561_nm
1	1	A1	374	0	638_nm
1	1	A1	375	0	405_nm
1	1	A1	375	0	488_nm
1	1	A1	375	0	561_nm
1	1	A1	375	0	638_nm
1	1	A1	376	0	405_nm
1	1	A1	376	0	488_nm
1	1	A1	376	0	561_nm
1	1	A1	376	0	638_nm
1	1	A1	377	0	405_nm
1	1	A1	377	0	488_nm
1	1	A1	377	0	561_nm
1	1	A1	377	0	638_nm
1	1	A1	378	0	405_nm
1	1	A1	378	0	488_nm
1	1	A1	378	0	561_nm
1	1	A1	378	0	638_nm
1	1	A1	379	0	405_nm
1	1	A1	379	0	488_nm
1	1	A1	379	0	561_nm
1	1	A1	379	0	638_nm
1	1	A1	380	0	405_nm
1	1	A1	380	0	488_nm
1	1	A1	380	0	561_nm
1	1	A1	380	0	638_nm
1	1	A1	381	0	405_nm
1	1	A1	381	0	488_nm
1	1	A1	381	0	561_nm
1	1	A1	381	0	638_nm
1	1	A1	382	0	405_nm
1	1	A1	382	0	488_nm
1	1	A1	382	0	561_nm
1	1	A1	382	0	638_nm
1	1	A1	383	0	405_nm
1	1	A1	383	0	488_nm
1	1	A1	383	0	561_nm
1	1	A1	383	0	638_nm
1	1	A1	384	0	405_nm
1	1	A1	384	0	488_nm
1	1	A1	384	0	561_nm
1	1	A1	384	0	638_nm
1	1	A1	385	0	405_nm
1	1	A1	385	0	488_nm
1	1	A1	385	0	561_nm
1	1	A1	385	0	638_nm
1	1	A1	386	0	405_nm
1	1	A1	386	0	488_nm
1	1	A1	386	0	561_nm
1	1	A1	386	0	638_nm
1	1	A1	387	0	405_nm
1	1	A1	387	0	488_nm
1	1	A1	387	0	561_nm
1	1	A1	387	0	638_nm
1	1	A1	388	0	405_nm
1	1	A1	388	0	488_nm
1	1	A1	388	0	561_nm
1	1	A1	388	0	638_nm
1	1	A1	389	0	405_nm
1	1	A1	389	0	488_nm
1	1	A1	389	0	561_nm
1	1	A1	389	0	638_nm
1	1	A1	390	0	405_nm
1	1	A1	390	0	488_nm
1	1	A1	390	0	561_nm
1	1	A1	390	0	638_nm
1	1	A1	391	0	405_nm
1	1	A1	391	0	488_nm
1	1	A1	391	0	561_nm
1	1	A1	391	0	638_nm
1	1	A1	392	0	405_nm
1	1	A1	392	0	488_nm
1	1	A1	392	0	561_nm
1	1	A1	392	0	638_nm
1	1	A1	393	0	405_nm
1	1	A1	393	0	488_nm
1	1	A1	393	0	561_nm
1	1	A1	393	0	638_nm
1	1	A1	394	0	405_nm
1	1	A1	394	0	488_nm
1	1	A1	394	0	561_nm
1	1	A1	394	0	638_nm
1	1	A1	395	0	405_nm
1	1	A1	395	0	488_nm
1	1	A1	395	0	561_nm
1	1	A1	395	0	638_nm
1	1	A1	396	0	405_nm
1	1	A1	396	0	488_nm
1	1	A1	396	0	561_nm
1	1	A1	396	0	638_nm
1	1	A1	397	0	405_nm
1	1	A1	397	0	488_nm
1	1	A1	397	0	561_nm
1	1	A1	397	0	638_nm
1	1	A1	398	0	405_nm
1	1	A1	398	0	488_nm
1	1	A1	398	0	561_nm
1	1	A1	398	0	638_nm
1	1	A1	399	0	405_nm
1	1	A1	399	0	488_nm
1	1	A1	399	0	561_nm
1	1	A1	399	0	638_nm
1	1	A1	400	0	405_nm
1	1	A1	400	0	488_nm
1	1	A1	400	0	561_nm
1	1	A1	400	0	638_nm
1	1	A1	401	0	405_nm
1	1	A1	401	0	488_nm
1	1	A1	401	0	561_nm
1	1	A1	401	0	638_nm
1	1	A1	402	0	405_nm
1	1	A1	402	0	488_nm
1	1	A1	402	0	561_nm
1	1	A1	402	0	638_nm
1	1	A1	403	0	405_nm
1	1	A1	403	0	488_nm
1	1	A1	403	0	561_nm
1	1	A1	403	0	638_nm
1	1	A1	404	0	405_nm
1	1	A1	404	0	488_nm
1	1	A1	404	0	561_nm
1	1	A1	404	0	638_nm
1	1	A1	405	0	405_nm
1	1	A1	405	0	488_nm
1	1	A1	405	0	561_nm
1	1	A1	405	0	638_nm
1	1	A1	406	0	405_nm
1	1	A1	406	0	488_nm
1	1	A1	406	0	561_nm
1	1	A1	406	0	638_nm
1	1	A1	407	0	405_nm
1	1	A1	407	0	488_nm
1	1	A1	407	0	561_nm
1	1	A1	407	0	638_nm
1	1	A1	408	0	405_nm
1	1	A1	408	0	488_nm
1	1	A1	408	0	561_nm
1	1	A1	408	0	638_nm
1	1	A1	409	0	405_nm
1	1	A1	409	0	488_nm
1	1	A1	409	0	561_nm
1	1	A1	409	0	638_nm
1	1	A1	410	0	405_nm
1	1	A1	410	0	488_nm
1	1	A1	410	0	561_nm
1	1	A1	410	0	638_nm
1	1	A1	411	0	405_nm
1	1	A1	411	0	488_nm
1	1	A1	411	0	561_nm
1	1	A1	411	0	638_nm
1	1	A1	412	0	405_nm
1	1	A1	412	0	488_nm
1	1	A1	412	0	561_nm
1	1	A1	412	0	638_nm
1	1	A1	413	0	405_nm
1	1	A1	413	0	488_nm
1	1	A1	413	0	561_nm
1	1	A1	413	0	638_nm
1	1	A1	414	0	405_nm
1	1	A1	414	0	488_nm
1	1	A1	414	0	561_nm
1	1	A1	414	0	638_nm
1	1	A1	415	0	405_nm
1	1	A1	415	0	488_nm
1	1	A1	415	0	561_nm
1	1	A1	415	0	638_nm
1	1	A1	416	0	405_nm
1	1	A1	416	0	488_nm
1	1	A1	416	0	561_nm
1	1	A1	416	0	638_nm
1	1	A1	417	0	405_nm
1	1	A1	417	0	488_nm
1	1	A1	417	0	561_nm
1	1	A1	417	0	638_nm
1	1	A1	418	0	405_nm
1	1	A1	418	0	488_nm
1	1	A1	418	0	561_nm
1	1	A1	418	0	638_nm
1	1	A1	419	0	405_nm
1	1	A1	419	0	488_nm
1	1	A1	419	0	561_nm
1	1	A1	419	0	638_nm
1	1	A1	420	0	405_nm
1	1	A1	420	0	488_nm
1	1	A1	420	0	561_nm
1	1	A1	420	0	638_nm
1	1	A1	421	0	405_nm
1	1	A1	421	0	488_nm
1	1	A1	421	0	561_nm
1	1	A1	421	0	638_nm
1	1	A1	422	0	405_nm
1	1	A1	422	0	488_nm
1	1	A1	422	0	561_nm
1	1	A1	422	0	638_nm
1	1	A1	423	0	405_nm
1	1	A1	423	0	488_nm
1	1	A1	423	0	561_nm
1	1	A1	423	0	638_nm
1	1	A1	424	0	405_nm
1	1	A1	424	0	488_nm
1	1	A1	424	0	561_nm
1	1	A1	424	0	638_nm
1	1	A1	425	0	405_nm
1	1	A1	425	0	488_nm
1	1	A1	425	0	561_nm
1	1	A1	425	0	638_nm
1	1	A1	426	0	405_nm
1	1	A1	426	0	488_nm
1	1	A1	426	0	561_nm
1	1	A1	426	0	638_nm
1	1	A1	427	0	405_nm
1	1	A1	427	0	488_nm
1	1	A1	427	0	561_nm
1	1	A1	427	0	638_nm
1	1	A1	428	0	405_nm
1	1	A1	428	0	488_nm
1	1	A1	428	0	561_nm
1	1	A1	428	0	638_nm
1	1	A1	429	0	405_nm
1	1	A1	429	0	488_nm
1	1	A1	429	0	561_nm
1	1	A1	429	0	638_nm
1	1	A1	430	0	405_nm
1	1	A1	430	0	488_nm
1	1	A1	430	0	561_nm
1	1	A1	430	0	638_nm
1	1	A1	431	0	405_nm
1	1	A1	431	0	488_nm
1	1	A1	431	0	561_nm
1	1	A1	431	0	638_nm
1	1	A1	432	0	405_nm
1	1	A1	432	0	488_nm
1	1	A1	432	0	561_nm
1	1	A1	432	0	638_nm
1	1	A1	433	0	405_nm
1	1	A1	433	0	488_nm
1	1	A1	433	0	561_nm
1	1	A1	433	0	638_nm
1	1	A1	434	0	405_nm
1	1	A1	434	0	488_nm
1	1	A1	434	0	561_nm
1	1	A1	434	0	638_nm
1	1	A1	435	0	405_nm
1	1	A1	435	0	488_nm
1	1	A1	435	0	561_nm
1	1	A1	435	0	638_nm
